71,0.7,7.9,150,1.4,32.5,2021:05:23 23:14:56 EEST +0300
72,0.7,7.9,150,0.7,32.5,2021:05:23 23:14:56 EEST +0300
73,1.5,7.9,150,2.9,32.5,2021:05:23 23:14:56 EEST +0300
74,0.0,7.9,150,0.0,32.5,2021:05:23 23:14:56 EEST +0300
75,0.7,7.9,150,2.1,32.5,2021:05:23 23:14:56 EEST +0300
76,0.7,7.9,150,0.7,32.5,2021:05:23 23:14:56 EEST +0300
77,0.0,7.9,150,0.0,32.5,2021:05:23 23:14:56 EEST +0300
78,0.7,7.9,150,3.5,32.5,2021:05:23 23:14:56 EEST +0300
79,0.0,7.9,150,0.0,32.5,2021:05:23 23:14:56 EEST +0300
80,0.8,7.9,150,1.6,32.5,2021:05:23 23:14:56 EEST +0300
81,0.8,7.9,150,0.8,32.5,2021:05:23 23:14:56 EEST +0300
82,0.7,7.9,150,2.1,32.5,2021:05:23 23:14:56 EEST +0300
83,0.8,7.9,150,0.8,32.5,2021:05:23 23:14:56 EEST +0300
84,0.8,7.9,150,1.6,32.5,2021:05:23 23:14:56 EEST +0300
85,0.7,7.9,150,1.4,32.5,2021:05:23 23:14:56 EEST +0300
86,0.7,7.9,150,1.4,32.5,2021:05:23 23:14:56 EEST +0300
87,0.7,7.9,150,2.8,32.5,2021:05:23 23:14:56 EEST +0300
88,0.0,7.9,150,0.0,32.5,2021:05:23 23:14:56 EEST +0300
89,0.8,7.9,150,3.2,32.5,2021:05:23 23:14:56 EEST +0300
90,0.0,7.9,150,0.0,32.5,2021:05:23 23:14:56 EEST +0300
91,0.7,7.9,150,2.8,32.5,2021:05:23 23:14:56 EEST +0300
92,0.8,7.9,150,1.5,32.5,2021:05:23 23:14:56 EEST +0300
93,0.8,7.9,150,0.8,32.5,2021:05:23 23:14:56 EEST +0300
94,0.8,7.9,150,1.6,32.5,2021:05:23 23:14:56 EEST +0300
95,0.7,7.9,150,1.4,32.5,2021:05:23 23:14:56 EEST +0300
96,0.7,7.9,150,2.1,32.5,2021:05:23 23:14:56 EEST +0300
97,0.7,7.9,150,1.4,32.5,2021:05:23 23:14:56 EEST +0300
98,2.3,7.9,150,2.3,32.5,2021:05:23 23:14:56 EEST +0300
99,0.8,7.9,150,3.1,32.5,2021:05:23 23:14:56 EEST +0300
100,0.8,7.9,150,1.6,32.5,2021:05:23 23:14:56 EEST +0300
101,0.8,7.9,150,0.8,32.5,2021:05:23 23:14:56 EEST +0300
102,0.7,7.9,150,0.7,32.5,2021:05:23 23:14:56 EEST +0300
103,0.8,7.9,150,1.6,32.5,2021:05:23 23:14:56 EEST +0300
104,0.8,7.9,150,1.6,32.5,2021:05:23 23:14:56 EEST +0300
105,0.8,7.9,150,1.5,32.5,2021:05:23 23:14:56 EEST +0300
106,0.7,7.9,150,0.7,32.5,2021:05:23 23:14:56 EEST +0300
107,0.0,7.9,150,0.0,32.5,2021:05:23 23:14:56 EEST +0300
108,0.7,7.9,150,0.7,32.5,2021:05:23 23:14:56 EEST +0300
109,0.7,7.9,150,0.7,32.5,2021:05:23 23:14:56 EEST +0300
110,0.8,7.9,150,4.0,32.5,2021:05:23 23:14:56 EEST +0300
111,0.7,7.9,150,1.4,32.5,2021:05:23 23:14:56 EEST +0300
112,0.7,7.9,150,1.4,32.5,2021:05:23 23:14:56 EEST +0300
113,1.4,7.9,151,4.9,33.5,2021:05:23 23:14:56 EEST +0300
114,48.1,7.9,151,99.3,34.1,2021:05:23 23:14:56 EEST +0300
115,72.3,7.9,151,105.3,34.1,2021:05:23 23:14:56 EEST +0300
116,71.0,7.9,151,102.0,34.1,2021:05:23 23:14:56 EEST +0300
117,72.3,7.9,151,102.8,34.1,2021:05:23 23:14:56 EEST +0300
118,70.7,7.9,151,101.3,34.1,2021:05:23 23:14:56 EEST +0300
119,72.9,7.9,151,105.9,34.1,2021:05:23 23:14:56 EEST +0300
120,71.4,7.9,151,103.9,34.2,2021:05:23 23:14:56 EEST +0300
121,72.1,7.9,151,103.8,34.2,2021:05:23 23:14:56 EEST +0300
122,71.4,7.9,151,101.2,34.2,2021:05:23 23:14:56 EEST +0300
123,72.0,7.9,151,103.1,34.3,2021:05:23 23:14:56 EEST +0300
124,71.7,7.9,151,104.7,34.3,2021:05:23 23:14:56 EEST +0300
125,70.9,7.9,151,103.3,34.3,2021:05:23 23:14:56 EEST +0300
126,72.1,7.9,151,103.1,34.4,2021:05:23 23:14:56 EEST +0300
127,71.1,7.9,151,103.4,34.4,2021:05:23 23:14:56 EEST +0300
128,73.3,7.9,151,105.0,34.4,2021:05:23 23:14:56 EEST +0300
129,71.8,7.9,151,102.9,34.5,2021:05:23 23:14:56 EEST +0300
130,72.5,7.9,151,103.0,34.5,2021:05:23 23:14:56 EEST +0300
131,22.3,7.9,150,27.7,32.6,2021:05:23 23:14:56 EEST +0300
132,0.7,7.9,150,2.1,32.6,2021:05:23 23:14:56 EEST +0300
133,0.8,7.9,150,2.4,32.6,2021:05:23 23:14:56 EEST +0300
134,24.6,7.9,151,29.6,34.1,2021:05:23 23:14:56 EEST +0300
135,71.7,7.9,151,105.2,34.1,2021:05:23 23:14:56 EEST +0300
136,71.9,7.9,151,103.7,34.1,2021:05:23 23:14:56 EEST +0300
137,71.8,7.9,151,102.9,34.1,2021:05:23 23:14:56 EEST +0300
138,71.2,7.9,151,105.5,34.2,2021:05:23 23:14:56 EEST +0300
139,72.9,7.9,151,103.9,34.2,2021:05:23 23:14:56 EEST +0300
140,71.9,7.9,151,103.7,34.2,2021:05:23 23:14:56 EEST +0300
141,73.0,7.9,151,104.7,34.2,2021:05:23 23:14:56 EEST +0300
142,71.0,7.9,151,101.5,34.3,2021:05:23 23:14:56 EEST +0300
143,72.0,7.9,151,104.4,34.3,2021:05:23 23:14:56 EEST +0300
144,59.8,7.9,150,71.2,32.6,2021:05:23 23:14:56 EEST +0300
145,0.7,7.9,150,2.1,32.6,2021:05:23 23:14:56 EEST +0300
146,0.8,7.9,150,0.8,32.6,2021:05:23 23:14:56 EEST +0300
147,1.5,7.9,150,3.9,32.6,2021:05:23 23:14:56 EEST +0300
148,0.7,7.9,150,0.7,32.6,2021:05:23 23:14:56 EEST +0300
149,0.7,7.9,150,0.7,32.6,2021:05:23 23:14:56 EEST +0300
150,0.8,7.9,150,1.6,32.6,2021:05:23 23:14:56 EEST +0300
151,0.8,7.9,150,1.6,32.6,2021:05:23 23:14:56 EEST +0300
152,0.8,7.9,150,0.8,32.6,2021:05:23 23:14:56 EEST +0300
153,0.7,7.9,150,2.8,32.6,2021:05:23 23:14:56 EEST +0300
154,0.8,7.9,150,2.4,32.6,2021:05:23 23:14:56 EEST +0300
155,0.0,7.9,150,0.0,32.6,2021:05:23 23:14:56 EEST +0300
156,0.8,7.9,150,1.6,32.6,2021:05:23 23:14:56 EEST +0300
157,0.8,7.9,150,1.6,32.6,2021:05:23 23:14:56 EEST +0300
158,0.8,7.9,150,2.4,32.6,2021:05:23 23:14:56 EEST +0300
